width,height,aspect_ratio_hw,mean_intensity,std_intensity,q25,median,q75,entropy,edge_density,hf_energy,dataset,path
818,628,0.7677261613691931,50.33349750050613,46.947702550399406,13.0,35.0,79.0,6.857213604054341,0.01799675554748672,247.0253697071463,TN5000,data_raw/TN5000_forReview/JPEGImages\000812.jpg
818,628,0.7677261613691931,49.0516873530282,48.38664986339364,8.0,35.0,79.0,6.51189195619245,0.01824077273410521,239.87971820614,TN5000,data_raw/TN5000_forReview/JPEGImages\000813.jpg
818,628,0.7677261613691931,59.53127871303319,50.65889394143797,14.0,53.0,98.0,6.725015839882094,0.02049158726347414,265.21847775164565,TN5000,data_raw/TN5000_forReview/JPEGImages\000814.jpg
718,500,0.6963788300835655,34.147445682451256,38.218792875384054,5.0,13.0,60.0,6.249804119861826,0.010190534485987316,72.7490768998413,TN5000,data_raw/TN5000_forReview/JPEGImages\000815.jpg
718,500,0.6963788300835655,39.67809470752089,43.34314329367436,6.0,21.0,63.0,6.595680131480907,0.016087963933445693,100.04271392466941,TN5000,data_raw/TN5000_forReview/JPEGImages\000816.jpg
718,500,0.6963788300835655,91.45857660167131,44.93976438943396,54.0,86.0,119.0,7.340659404930291,0.030957312113767285,128.41226536453442,TN5000,data_raw/TN5000_forReview/JPEGImages\000817.jpg
718,500,0.6963788300835655,47.09913091922006,37.80347208592965,14.0,41.0,70.0,6.9055059703500055,0.015210336991975583,101.27167578251334,TN5000,data_raw/TN5000_forReview/JPEGImages\000818.jpg
718,500,0.6963788300835655,57.37110863509749,48.89840789937897,10.0,56.0,92.0,6.896409154280066,0.034769678827669286,179.32670727146586,TN5000,data_raw/TN5000_forReview/JPEGImages\000819.jpg
718,500,0.6963788300835655,64.25921448467966,52.24740784759026,16.0,56.0,101.0,7.347548827480708,0.031904813811723866,137.20727812002048,TN5000,data_raw/TN5000_forReview/JPEGImages\000820.jpg
718,500,0.6963788300835655,58.01474930362117,33.76920342570711,35.0,51.0,79.0,6.8051520183072975,0.026918551188849105,125.71374098484962,TN5000,data_raw/TN5000_forReview/JPEGImages\000821.jpg
818,628,0.7677261613691931,80.55777451606373,54.914961931977906,48.0,79.0,118.0,6.7486762218751775,0.01636867287836817,219.99468863285165,TN5000,data_raw/TN5000_forReview/JPEGImages\000822.jpg
818,628,0.7677261613691931,43.988230576363044,54.72667969214734,0.0,12.0,83.0,5.086207705702227,0.02409328093796302,343.3236402727465,TN5000,data_raw/TN5000_forReview/JPEGImages\000823.jpg
818,628,0.7677261613691931,48.400138990547084,62.180591221984606,0.0,1.0,96.0,4.828440519802086,0.023130877153939706,309.25032794718794,TN5000,data_raw/TN5000_forReview/JPEGImages\000824.jpg
818,628,0.7677261613691931,41.467199009546356,56.74853035395798,0.0,1.0,79.0,4.804680074979863,0.021299772185554573,297.9671809823318,TN5000,data_raw/TN5000_forReview/JPEGImages\000825.jpg
919,646,0.7029379760609358,34.26852447639614,37.38051180195205,0.0,26.0,55.0,5.776367016423748,0.008658864062420835,101.99755461027632,TN5000,data_raw/TN5000_forReview/JPEGImages\000826.jpg
919,646,0.7029379760609358,50.01566684746174,45.04515450161961,10.0,40.0,79.0,6.809649763755773,0.005627332759115705,100.74329774131935,TN5000,data_raw/TN5000_forReview/JPEGImages\000827.jpg
919,646,0.7029379760609358,48.35828586059016,47.78453361393925,5.0,32.0,86.0,6.731471953945114,0.008503487527655335,133.40365439661574,TN5000,data_raw/TN5000_forReview/JPEGImages\000828.jpg
919,646,0.7029379760609358,50.64606332768489,48.319953205333086,6.0,36.0,91.0,6.720381041396608,0.007898870142372194,133.13696057855975,TN5000,data_raw/TN5000_forReview/JPEGImages\000829.jpg
718,500,0.6963788300835655,47.59392479108635,48.003751621900065,6.0,31.0,81.0,6.7878014059367064,0.0046871986651126525,56.32871487820749,TN5000,data_raw/TN5000_forReview/JPEGImages\000830.jpg
718,500,0.6963788300835655,64.60902506963788,52.20120866376169,16.0,57.0,104.0,7.3379282324766475,0.00840453571019305,76.71634147359599,TN5000,data_raw/TN5000_forReview/JPEGImages\000831.jpg
718,500,0.6963788300835655,60.52718662952646,56.4223208132811,9.0,47.0,100.0,7.17836969258258,0.00843248561278764,66.74529729810072,TN5000,data_raw/TN5000_forReview/JPEGImages\000832.jpg
718,500,0.6963788300835655,59.67674651810585,55.781682656583726,9.0,43.0,105.0,7.130083471028671,0.010159789593133267,76.19191994131137,TN5000,data_raw/TN5000_forReview/JPEGImages\000833.jpg
818,628,0.7677261613691931,67.59338257050753,48.348402942663725,44.0,60.0,85.0,6.870562498510081,0.025276276258689452,253.96765939205292,TN5000,data_raw/TN5000_forReview/JPEGImages\000834.jpg
818,628,0.7677261613691931,48.744580536651455,47.334134128667905,0.0,46.0,78.0,6.047924085824514,0.028633952746559846,250.05216272216165,TN5000,data_raw/TN5000_forReview/JPEGImages\000835.jpg
818,628,0.7677261613691931,61.89948686403065,53.29550962358165,7.0,62.0,94.0,6.637103609322133,0.03325661432986048,241.90489557689466,TN5000,data_raw/TN5000_forReview/JPEGImages\000836.jpg
818,628,0.7677261613691931,61.40265405758959,52.082751827261866,20.0,57.0,85.0,6.619576165666071,0.02941285560624606,258.52117557231753,TN5000,data_raw/TN5000_forReview/JPEGImages\000837.jpg
818,628,0.7677261613691931,58.215158924205376,50.294560349465264,10.0,55.0,85.0,6.500227767241363,0.03184131464747325,260.47775038099934,TN5000,data_raw/TN5000_forReview/JPEGImages\000838.jpg
718,500,0.6963788300835655,88.2107270194986,42.48038325876163,55.0,86.0,114.0,7.3215896779980785,0.036575242535279766,162.6647078425502,TN5000,data_raw/TN5000_forReview/JPEGImages\000839.jpg
718,500,0.6963788300835655,91.43591086350975,37.57861840337216,65.0,89.0,115.0,7.2126007484260715,0.0380705623240903,171.76699180979588,TN5000,data_raw/TN5000_forReview/JPEGImages\000840.jpg
718,500,0.6963788300835655,84.00327855153203,38.165076466247235,57.0,76.0,103.0,7.134901307531502,0.030054530259962044,136.99023597564843,TN5000,data_raw/TN5000_forReview/JPEGImages\000841.jpg
818,628,0.7677261613691931,67.6565999096756,47.74602316544439,40.0,64.0,93.0,6.872095589191865,0.03428343865115108,256.07844922870464,TN5000,data_raw/TN5000_forReview/JPEGImages\000842.jpg
818,628,0.7677261613691931,77.75117966766854,47.87752098109336,53.0,70.0,108.0,7.026172359645188,0.036399555693506606,257.0729139145079,TN5000,data_raw/TN5000_forReview/JPEGImages\000843.jpg
818,628,0.7677261613691931,55.66845498575055,57.06507660942646,0.0,42.0,95.0,6.35300390563917,0.023261670365967217,250.36940255336364,TN5000,data_raw/TN5000_forReview/JPEGImages\000844.jpg
818,628,0.7677261613691931,60.16167481662592,58.98045291829855,2.0,48.0,102.0,6.675915310012476,0.025200142896464484,249.4720609905371,TN5000,data_raw/TN5000_forReview/JPEGImages\000845.jpg
818,628,0.7677261613691931,60.136547505956734,58.49945884438219,1.0,49.0,102.0,6.587786809902404,0.02579749696930654,257.1478000879363,TN5000,data_raw/TN5000_forReview/JPEGImages\000846.jpg
818,628,0.7677261613691931,59.673315761605906,52.27536921750748,10.0,51.0,98.0,6.916675969438076,0.025740884982011054,251.41145251528405,TN5000,data_raw/TN5000_forReview/JPEGImages\000847.jpg
818,628,0.7677261613691931,69.48634232943485,58.05091806396995,8.0,67.0,114.0,6.830708237492894,0.033531865716366134,256.65969295075246,TN5000,data_raw/TN5000_forReview/JPEGImages\000848.jpg
818,628,0.7677261613691931,62.48567657639419,55.744310650818186,5.0,55.0,104.0,6.711200553575507,0.026271866380092882,254.13533152184718,TN5000,data_raw/TN5000_forReview/JPEGImages\000849.jpg
718,500,0.6963788300835655,67.34884679665738,40.87549094447013,37.0,63.0,93.0,7.242817054247895,0.015830824829575468,95.668931092555,TN5000,data_raw/TN5000_forReview/JPEGImages\000850.jpg
818,628,0.7677261613691931,59.03948188061607,43.802895240011026,27.0,60.0,81.0,6.342007659068186,0.025389500233280432,238.24079533543392,TN5000,data_raw/TN5000_forReview/JPEGImages\000851.jpg
818,628,0.7677261613691931,63.94505006774329,48.70330353289148,30.0,63.0,86.0,6.522240456212981,0.026959018777610543,238.89810919921158,TN5000,data_raw/TN5000_forReview/JPEGImages\000852.jpg
818,628,0.7677261613691931,60.57473759207637,45.63279775824932,27.0,61.0,84.0,6.459430597137507,0.025535910545251523,229.45811286731282,TN5000,data_raw/TN5000_forReview/JPEGImages\000853.jpg
818,628,0.7677261613691931,67.37803287496301,46.464923696395154,44.0,60.0,86.0,6.899269177165751,0.02416941430018799,253.85146260446194,TN5000,data_raw/TN5000_forReview/JPEGImages\000854.jpg
718,500,0.6963788300835655,87.27811977715878,49.499884081090165,45.0,76.0,117.0,7.288415363120114,0.030848307493648384,156.30790931956733,TN5000,data_raw/TN5000_forReview/JPEGImages\000855.jpg
718,500,0.6963788300835655,83.74348189415042,48.799878797044336,40.0,72.0,116.0,7.129116232214727,0.0351022826685449,149.46705686351726,TN5000,data_raw/TN5000_forReview/JPEGImages\000856.jpg
718,500,0.6963788300835655,102.18090807799443,46.852035351273805,69.0,95.0,126.0,7.438097114453701,0.031804194162383344,113.40994821609573,TN5000,data_raw/TN5000_forReview/JPEGImages\000857.jpg
818,628,0.7677261613691931,72.23417765872954,54.82228934047723,31.0,72.0,97.0,6.6730271096350675,0.028831118633347586,232.34600576575954,TN5000,data_raw/TN5000_forReview/JPEGImages\000858.jpg
818,628,0.7677261613691931,74.68225086820426,55.89608565669953,29.0,76.0,108.0,6.5899107193953075,0.028337227847631763,215.88062692116202,TN5000,data_raw/TN5000_forReview/JPEGImages\000859.jpg
818,628,0.7677261613691931,62.31620738791211,54.6801855991489,3.0,60.0,85.0,6.3597800068909045,0.027929231111605654,236.83085830630722,TN5000,data_raw/TN5000_forReview/JPEGImages\000860.jpg
718,500,0.6963788300835655,64.26773259052925,58.751055905033304,10.0,52.0,108.0,6.828091391160453,0.026664207075238342,155.73103243574718,TN5000,data_raw/TN5000_forReview/JPEGImages\000861.jpg
718,500,0.6963788300835655,67.51021448467966,46.75282585842132,29.0,57.0,102.0,7.32060073904686,0.022133527864655392,117.1776251842125,TN5000,data_raw/TN5000_forReview/JPEGImages\000862.jpg
718,500,0.6963788300835655,61.769479108635096,48.119370713201576,23.0,51.0,92.0,7.299630746128126,0.02677880167587616,120.38762073769087,TN5000,data_raw/TN5000_forReview/JPEGImages\000863.jpg
718,500,0.6963788300835655,75.10837883008357,47.35950367445829,38.0,73.0,108.0,7.431043399438004,0.026379118068773532,120.17160467865871,TN5000,data_raw/TN5000_forReview/JPEGImages\000864.jpg
718,500,0.6963788300835655,72.758643454039,49.36324606203438,27.0,75.0,105.0,7.332732692167194,0.023572947848276748,116.54181573740675,TN5000,data_raw/TN5000_forReview/JPEGImages\000865.jpg
718,500,0.6963788300835655,71.90944568245125,50.22863057224917,21.0,76.0,106.0,7.253340817079003,0.024640634127390065,121.975621655517,TN5000,data_raw/TN5000_forReview/JPEGImages\000866.jpg
718,500,0.6963788300835655,79.7218774373259,49.850523044799964,42.0,75.0,111.0,7.542529727040685,0.03096849207480512,127.15443672241882,TN5000,data_raw/TN5000_forReview/JPEGImages\000867.jpg
718,500,0.6963788300835655,76.79965181058496,54.2609893611661,21.0,76.0,113.0,7.394420851618264,0.008862914112744317,77.36055754239064,TN5000,data_raw/TN5000_forReview/JPEGImages\000868.jpg
718,500,0.6963788300835655,69.87902228412256,54.73981570016547,16.0,63.0,110.0,7.3389119436584735,0.009751721015252263,82.20245255427625,TN5000,data_raw/TN5000_forReview/JPEGImages\000869.jpg
718,500,0.6963788300835655,70.15591086350975,51.2669679053611,24.0,68.0,109.0,7.104173306878457,0.03326597406808037,169.75464747407796,TN5000,data_raw/TN5000_forReview/JPEGImages\000870.jpg
718,500,0.6963788300835655,59.60921727019499,48.3866798845596,18.0,54.0,90.0,7.031065570354708,0.028461385812070444,155.69409819117837,TN5000,data_raw/TN5000_forReview/JPEGImages\000871.jpg
818,628,0.7677261613691931,51.33879237849034,47.820364924034706,11.0,34.0,88.0,6.781279793477423,0.021467656009948093,283.821965221359,TN5000,data_raw/TN5000_forReview/JPEGImages\000872.jpg
818,628,0.7677261613691931,45.34118091352219,49.17133618609397,6.0,26.0,76.0,6.50897546088187,0.01907823971857986,242.28077464441546,TN5000,data_raw/TN5000_forReview/JPEGImages\000873.jpg
818,628,0.7677261613691931,53.02615513992494,48.54224551192867,16.0,33.0,86.0,6.942431114802047,0.016468231890508514,236.03239421346538,TN5000,data_raw/TN5000_forReview/JPEGImages\000874.jpg
718,500,0.6963788300835655,73.05250417827298,39.39421883087099,49.0,70.0,90.0,7.161075656180706,0.021009941780352894,133.50430340528865,TN5000,data_raw/TN5000_forReview/JPEGImages\000875.jpg
718,500,0.6963788300835655,65.45302228412257,43.617462888850234,31.0,64.0,86.0,7.212766885245696,0.018167436686483147,83.59074527132584,TN5000,data_raw/TN5000_forReview/JPEGImages\000876.jpg
718,500,0.6963788300835655,75.01062116991643,43.72266307100739,43.0,75.0,98.0,7.2999026589986755,0.01813389680336964,81.76456249849608,TN5000,data_raw/TN5000_forReview/JPEGImages\000877.jpg
718,500,0.6963788300835655,33.796701949860726,42.54915291325315,2.0,9.0,60.0,5.981297837544008,0.016004114225661923,104.3478107784302,TN5000,data_raw/TN5000_forReview/JPEGImages\000878.jpg
718,500,0.6963788300835655,34.06816991643454,43.10673036133298,2.0,9.0,61.0,5.991188569882245,0.018200976569596655,123.43905053240319,TN5000,data_raw/TN5000_forReview/JPEGImages\000879.jpg
718,500,0.6963788300835655,37.83048189415042,44.18435185502394,3.0,15.0,67.0,6.262718419947985,0.01998977033565038,110.98055452907738,TN5000,data_raw/TN5000_forReview/JPEGImages\000880.jpg
718,500,0.6963788300835655,52.9376713091922,46.1358543503692,11.0,45.0,89.0,6.81226146110522,0.02972472140934589,166.3904763597985,TN5000,data_raw/TN5000_forReview/JPEGImages\000881.jpg
818,628,0.7677261613691931,43.99425934000903,55.135622341017104,0.0,11.0,82.0,5.165592697763266,0.0239742005508932,263.44577992989815,TN5000,data_raw/TN5000_forReview/JPEGImages\000882.jpg
718,500,0.6963788300835655,47.609640668523674,48.90410508581197,6.0,26.0,82.0,6.777610874902731,0.01640659282302401,85.23485432224288,TN5000,data_raw/TN5000_forReview/JPEGImages\000883.jpg
718,500,0.6963788300835655,50.35763509749304,50.545902574328174,7.0,30.0,88.0,6.866459603701427,0.014578669193337862,85.73394519334173,TN5000,data_raw/TN5000_forReview/JPEGImages\000884.jpg
718,500,0.6963788300835655,50.35763509749304,50.545902574328174,7.0,30.0,88.0,6.866459603701427,0.014578669193337862,85.73394519334173,TN5000,data_raw/TN5000_forReview/JPEGImages\000885.jpg
718,500,0.6963788300835655,42.23572144846796,46.4436426774218,6.0,19.0,72.0,6.63583092209313,0.015305366660797187,78.30376869916742,TN5000,data_raw/TN5000_forReview/JPEGImages\000886.jpg
818,628,0.7677261613691931,68.1479100805133,52.81590565209951,17.0,66.0,102.0,6.5237476306369695,0.02270726331797001,242.3756190454283,TN5000,data_raw/TN5000_forReview/JPEGImages\000887.jpg
818,628,0.7677261613691931,66.40178585333187,49.57982338444741,43.0,59.0,87.0,6.509100155030923,0.02261746499329441,266.889318234729,TN5000,data_raw/TN5000_forReview/JPEGImages\000888.jpg
718,500,0.6963788300835655,40.982643454039,44.66712215729126,4.0,23.0,70.0,6.508473952800166,0.01596218937177004,83.69311195596882,TN5000,data_raw/TN5000_forReview/JPEGImages\000889.jpg
718,500,0.6963788300835655,36.8439860724234,39.55958880397569,3.0,23.0,60.0,6.3796040517521515,0.013497007962927248,80.74230987116655,TN5000,data_raw/TN5000_forReview/JPEGImages\000890.jpg
718,500,0.6963788300835655,51.30575487465181,40.70758364634672,10.0,50.0,81.0,6.727001655142173,0.026261728477876254,122.4942974068591,TN5000,data_raw/TN5000_forReview/JPEGImages\000891.jpg
718,500,0.6963788300835655,52.384317548746516,44.42347210470926,16.0,40.0,79.0,7.1060322892421075,0.026342783195400565,113.79821323974001,TN5000,data_raw/TN5000_forReview/JPEGImages\000892.jpg
718,500,0.6963788300835655,59.75027019498607,39.582530613036965,30.0,60.0,87.0,6.984806601207311,0.027430034406330094,114.65594046148841,TN5000,data_raw/TN5000_forReview/JPEGImages\000893.jpg
718,500,0.6963788300835655,50.28603064066852,43.122733695847266,14.0,39.0,78.0,7.051746348889264,0.025272301926027786,104.78420303501508,TN5000,data_raw/TN5000_forReview/JPEGImages\000894.jpg
718,500,0.6963788300835655,54.97483844011142,42.994746771021454,19.0,45.0,82.0,7.146218732325709,0.027192460234276083,135.1364076182638,TN5000,data_raw/TN5000_forReview/JPEGImages\000895.jpg
718,500,0.6963788300835655,71.53657660167131,43.44207470129353,32.0,65.0,105.0,7.23254257678459,0.02966882160415671,143.56932568490157,TN5000,data_raw/TN5000_forReview/JPEGImages\000896.jpg
718,500,0.6963788300835655,61.72596378830084,43.26625701486879,24.0,54.0,90.0,7.111197622527577,0.02960733181844861,130.58128984241293,TN5000,data_raw/TN5000_forReview/JPEGImages\000897.jpg
718,500,0.6963788300835655,63.86401949860724,47.76619464149167,23.0,56.0,93.0,7.321287813997651,0.03542650153864214,130.86101753618678,TN5000,data_raw/TN5000_forReview/JPEGImages\000898.jpg
718,500,0.6963788300835655,66.43726183844011,35.530739523822376,38.0,56.0,87.0,6.703659415382062,0.026658617094719426,119.67967773727156,TN5000,data_raw/TN5000_forReview/JPEGImages\000899.jpg
718,500,0.6963788300835655,56.723810584958215,51.23255045740751,18.0,44.0,81.0,7.009364575442904,0.020805907491412392,124.59002601828395,TN5000,data_raw/TN5000_forReview/JPEGImages\000900.jpg
818,628,0.7677261613691931,54.756340227056825,49.23055360776331,3.0,56.0,81.0,6.369058546793828,0.028019029436281255,238.63870248171682,TN5000,data_raw/TN5000_forReview/JPEGImages\000901.jpg
498,429,0.8614457831325302,36.899631158667304,36.25870976609905,7.0,27.0,59.0,6.377718620078431,0.01754922055698678,150.79284137658408,TN5000,data_raw/TN5000_forReview/JPEGImages\000902.jpg
498,429,0.8614457831325302,61.757697456492636,34.31922887868431,39.0,60.0,82.0,7.002550976506197,0.03308166757554674,206.61218602269713,TN5000,data_raw/TN5000_forReview/JPEGImages\000903.jpg
498,429,0.8614457831325302,50.610263899420524,36.567519466084384,21.0,46.0,73.0,6.9304671117313,0.018752703134696028,168.84280660608798,TN5000,data_raw/TN5000_forReview/JPEGImages\000904.jpg
718,500,0.6963788300835655,81.45366295264624,50.14885888895294,38.0,67.0,114.0,7.144456899769848,0.031080291685183475,125.37444204549412,TN5000,data_raw/TN5000_forReview/JPEGImages\000905.jpg
718,500,0.6963788300835655,81.76431754874652,50.46267499834209,35.0,68.0,127.0,6.849693942141207,0.021599684725098732,103.01187603555198,TN5000,data_raw/TN5000_forReview/JPEGImages\000906.jpg
818,628,0.7677261613691931,70.86598702754894,50.86181716276574,36.0,67.0,87.0,7.03317652546925,0.02767740537501537,242.35644764980125,TN5000,data_raw/TN5000_forReview/JPEGImages\000907.jpg
818,628,0.7677261613691931,70.36427787208197,51.88605586098937,37.0,66.0,86.0,6.969293576896263,0.02913369994475451,218.92451789271342,TN5000,data_raw/TN5000_forReview/JPEGImages\000908.jpg
